user_id,event_type,event_time,platform,session_id,item_category
TL-0289,search_item,2026-01-30T04:00:00.000000,iOS,456949,Small Appliance
TL-0108,session_start,2026-02-12T03:00:00.000000,Android,368463,
TL-0302,search_item,2026-01-02T21:00:00.000000,iOS,906964,Battery
TL-0320,session_start,2026-01-25T05:00:00.000000,Android,391793,
TL-0459,search_item,2026-01-14T21:00:00.000000,WEB,661595,Laptop
TL-0493,session_start,2026-01-10T01:00:00.000000,iOS,468720,
TL-0123,start_listing,2026-01-30T08:00:00.000000,iOS,955944,Laptop
TL-0411,search_item,2026-01-08T06:00:00.000000,WEB,378387,Small Appliance
TL-0282,session_start,2026-01-26T23:00:00.000000,Android,810571,
TL-0313,search_item,2026-01-11T18:00:00.000000,iOS,460578,Laptop
TL-0150,search_item,2026-02-15T19:00:00.000000,WEB,996890,Laptop
TL-0245,session_start,2026-01-03T13:00:00.000000,Web,531956,
TL-0283,complete_listing,2026-01-17T17:00:00.000000,WEB,623699,
TL-0419,search_item,2026-01-16T03:00:00.000000,WEB,402956,Phone
TL-0348,search_item,2026-01-31T19:00:00.000000,Web,395648,Battery
TL-0105,search_item,2026-01-21T07:00:00.000000,WEB,201502,Phone
TL-0304,session_start,2026-01-15T16:00:00.000000,Web,350809,
TL-0323,session_start,2026-01-10T15:00:00.000000,WEB,503760,
TL-0143,search_item,2026-01-02T18:00:00.000000,Web,482978,Laptop
TL-0236,complete_listing,2026-01-12T05:00:00.000000,Web,387530,
TL-0011,start_listing,2026-01-10T20:00:00.000000,iOS,877981,Phone
TL-0252,start_listing,2026-01-01T02:00:00.000000,Android,628614,Phone
TL-0086,session_start,2026-01-14T01:00:00.000000,Web,226852,
TL-0010,session_start,2026-01-08T17:00:00.000000,iOS,643379,
TL-0022,complete_listing,2026-01-15T21:00:00.000000,Web,761830,
TL-0285,start_listing,2026-02-12T20:00:00.000000,iOS,492084,Laptop
TL-0493,complete_listing,2026-02-11T15:00:00.000000,iOS,838562,
TL-0328,session_start,2026-01-16T23:00:00.000000,WEB,179811,
TL-0429,session_start,2026-02-15T06:00:00.000000,Android,419002,
TL-0447,complete_listing,2026-01-25T13:00:00.000000,iOS,178268,
TL-0158,start_listing,2026-02-09T02:00:00.000000,Android,718941,Small Appliance
TL-0226,search_item,2026-01-21T11:00:00.000000,Android,866776,Small Appliance
TL-0139,session_start,2026-02-01T13:00:00.000000,iOS,653984,
TL-0344,session_start,2026-02-04T23:00:00.000000,Web,212901,
TL-0312,search_item,2026-01-04T05:00:00.000000,iOS,404205,Phone
TL-0495,start_listing,2026-01-03T13:00:00.000000,Android,864400,Phone
TL-0482,session_start,2026-02-08T12:00:00.000000,Android,603695,
TL-0317,search_item,2026-01-02T20:00:00.000000,iOS,249600,Phone
TL-0029,session_start,2026-01-19T00:00:00.000000,WEB,874582,
TL-0394,start_listing,2026-01-18T01:00:00.000000,iOS,183589,Small Appliance
TL-0236,session_start,2026-01-02T20:00:00.000000,iOS,273939,
TL-0209,session_start,2026-02-08T11:00:00.000000,iOS,995960,
TL-0415,session_start,2026-02-04T00:00:00.000000,WEB,842504,
TL-0436,session_start,2026-01-07T17:00:00.000000,Web,238023,
TL-0416,search_item,2026-01-03T06:00:00.000000,WEB,612889,Battery
TL-0178,search_item,2026-01-05T12:00:00.000000,WEB,770963,Phone
TL-0486,session_start,2026-02-11T23:00:00.000000,Android,773018,
TL-0473,search_item,2026-02-15T17:00:00.000000,Android,129139,Laptop
TL-0248,session_start,2026-02-15T01:00:00.000000,iOS,142421,
TL-0257,search_item,2026-02-01T21:00:00.000000,iOS,215496,Phone
TL-0203,search_item,2026-01-24T13:00:00.000000,Android,254411,Small Appliance
TL-0429,search_item,2026-01-28T05:00:00.000000,iOS,618336,Small Appliance
TL-0465,session_start,2026-01-25T10:00:00.000000,Android,234369,
TL-0230,session_start,2026-01-19T04:00:00.000000,WEB,734271,
TL-0181,start_listing,2026-01-29T12:00:00.000000,iOS,827279,Small Appliance
TL-0307,session_start,2026-02-08T20:00:00.000000,iOS,524475,
TL-0473,search_item,2026-02-11T01:00:00.000000,WEB,449876,Battery
TL-0452,start_listing,2026-01-18T09:00:00.000000,iOS,207413,Phone
TL-0212,complete_listing,2026-01-14T20:00:00.000000,iOS,824413,
TL-0415,search_item,2026-02-09T20:00:00.000000,Web,876456,Small Appliance
TL-0285,session_start,2026-01-24T17:00:00.000000,iOS,807404,
TL-0081,search_item,2026-02-03T14:00:00.000000,Web,905329,Laptop
TL-0150,session_start,2026-01-12T04:00:00.000000,iOS,542692,
TL-0392,complete_listing,2026-01-27T17:00:00.000000,WEB,251835,
TL-0238,session_start,2026-01-28T22:00:00.000000,Web,803261,
TL-0111,search_item,2026-01-05T14:00:00.000000,WEB,445962,Phone
TL-0331,session_start,2026-01-12T13:00:00.000000,Android,744685,
TL-0205,search_item,2026-01-20T15:00:00.000000,Android,688414,Battery
TL-0365,start_listing,2026-02-04T02:00:00.000000,Android,666040,Small Appliance
TL-0467,search_item,2026-01-23T06:00:00.000000,Web,870118,Phone
TL-0104,start_listing,2026-01-05T03:00:00.000000,iOS,984325,Battery
TL-0306,start_listing,2026-01-22T16:00:00.000000,Android,756584,Battery
TL-0232,start_listing,2026-01-31T15:00:00.000000,Android,311065,Laptop
TL-0368,session_start,2026-02-14T11:00:00.000000,iOS,672845,
TL-0469,start_listing,2026-01-24T11:00:00.000000,WEB,748178,Phone
TL-0399,session_start,2026-02-08T10:00:00.000000,iOS,522548,
TL-0337,complete_listing,2026-01-28T16:00:00.000000,WEB,665374,
TL-0100,search_item,2026-01-08T23:00:00.000000,Android,555158,Small Appliance
TL-0079,complete_listing,2026-01-14T15:00:00.000000,iOS,209217,
TL-0226,start_listing,2026-01-08T11:00:00.000000,Android,507799,Phone
TL-0167,session_start,2026-01-20T08:00:00.000000,Android,860676,
TL-0235,start_listing,2026-02-12T14:00:00.000000,iOS,617522,Phone
TL-0047,complete_listing,2026-01-14T10:00:00.000000,WEB,629143,
TL-0408,session_start,2026-01-31T12:00:00.000000,iOS,982304,
TL-0483,session_start,2026-01-12T10:00:00.000000,WEB,680596,
TL-0324,start_listing,2026-01-17T19:00:00.000000,WEB,942291,Battery
TL-0142,search_item,2026-02-11T05:00:00.000000,iOS,807496,Laptop
TL-0284,session_start,2026-01-24T10:00:00.000000,Web,650829,
TL-0212,session_start,2026-02-10T16:00:00.000000,WEB,118357,
TL-0352,search_item,2026-02-02T05:00:00.000000,Web,962587,Phone
TL-0429,complete_listing,2026-02-04T12:00:00.000000,iOS,372448,
TL-0465,start_listing,2026-02-01T03:00:00.000000,WEB,212883,Laptop
TL-0346,session_start,2026-02-03T09:00:00.000000,Android,664470,
TL-0154,search_item,2026-01-09T20:00:00.000000,iOS,790392,Phone
TL-0373,session_start,2026-01-15T23:00:00.000000,Web,241050,
TL-0041,complete_listing,2026-01-03T14:00:00.000000,WEB,611189,
TL-0285,start_listing,2026-01-26T11:00:00.000000,WEB,930979,Battery
TL-0368,session_start,2026-02-11T11:00:00.000000,Web,900059,
TL-0210,session_start,2026-01-25T02:00:00.000000,WEB,581451,
TL-0448,start_listing,2026-01-14T00:00:00.000000,iOS,832699,Phone
TL-0056,search_item,2026-01-03T13:00:00.000000,Web,960146,Small Appliance
TL-0400,session_start,2026-01-31T09:00:00.000000,iOS,165883,
TL-0247,complete_listing,2026-01-31T22:00:00.000000,WEB,700767,
TL-0232,search_item,2026-01-27T17:00:00.000000,Web,599356,Laptop
TL-0063,start_listing,2026-02-14T01:00:00.000000,WEB,742999,Small Appliance
TL-0268,search_item,2026-02-06T22:00:00.000000,iOS,175284,Phone
TL-0137,search_item,2026-01-06T16:00:00.000000,Web,569652,Laptop
TL-0083,complete_listing,2026-01-22T22:00:00.000000,WEB,888390,
TL-0334,search_item,2026-01-06T19:00:00.000000,iOS,241965,Small Appliance
TL-0282,session_start,2026-01-21T12:00:00.000000,Web,878226,
TL-0047,start_listing,2026-01-02T08:00:00.000000,Android,566309,Phone
TL-0000,complete_listing,2026-01-13T11:00:00.000000,Web,485900,
TL-0466,session_start,2026-01-24T10:00:00.000000,Web,428961,
TL-0356,search_item,2026-01-13T14:00:00.000000,WEB,676195,Phone
TL-0202,session_start,2026-01-16T13:00:00.000000,Web,277221,
TL-0242,session_start,2026-01-27T14:00:00.000000,Web,997184,
TL-0400,search_item,2026-02-14T17:00:00.000000,Web,907562,Phone
TL-0168,session_start,2026-02-13T11:00:00.000000,Web,726902,
TL-0310,start_listing,2026-01-08T11:00:00.000000,Web,855268,Battery
TL-0373,session_start,2026-02-08T14:00:00.000000,WEB,530822,
TL-0240,complete_listing,2026-01-19T18:00:00.000000,iOS,867076,
TL-0137,session_start,2026-01-24T13:00:00.000000,WEB,602449,
TL-0050,start_listing,2026-02-05T06:00:00.000000,Web,545880,Small Appliance
TL-0119,search_item,2026-01-20T00:00:00.000000,iOS,211616,Phone
TL-0488,session_start,2026-01-11T22:00:00.000000,Web,250877,
TL-0134,search_item,2026-01-31T01:00:00.000000,WEB,496922,Phone
TL-0322,search_item,2026-01-17T13:00:00.000000,Android,449344,Small Appliance
TL-0012,search_item,2026-02-08T19:00:00.000000,WEB,979023,Laptop
TL-0448,session_start,2026-01-28T17:00:00.000000,WEB,907475,
TL-0006,complete_listing,2026-01-22T23:00:00.000000,Android,149279,
TL-0416,search_item,2026-02-14T00:00:00.000000,WEB,399217,Small Appliance
TL-0229,complete_listing,2026-02-14T13:00:00.000000,Web,653374,
TL-0116,complete_listing,2026-01-31T19:00:00.000000,WEB,210383,
TL-0049,search_item,2026-01-06T09:00:00.000000,Android,963176,Phone
TL-0232,start_listing,2026-02-14T17:00:00.000000,Web,272933,Laptop
TL-0404,session_start,2026-02-15T14:00:00.000000,Web,656509,
TL-0366,session_start,2026-02-04T05:00:00.000000,Web,362172,
TL-0265,session_start,2026-01-18T00:00:00.000000,Web,336313,
TL-0020,session_start,2026-01-23T09:00:00.000000,WEB,648068,
TL-0036,session_start,2026-01-05T06:00:00.000000,Android,230923,
TL-0055,start_listing,2026-01-22T01:00:00.000000,WEB,598048,Small Appliance
TL-0394,session_start,2026-01-25T20:00:00.000000,Web,623756,
TL-0339,search_item,2026-02-02T18:00:00.000000,WEB,909711,Phone
TL-0141,start_listing,2026-01-28T23:00:00.000000,iOS,188214,Battery
TL-0382,search_item,2026-01-23T10:00:00.000000,Android,879344,Phone
TL-0339,start_listing,2026-01-01T16:00:00.000000,WEB,479810,Phone
TL-0068,session_start,2026-01-21T07:00:00.000000,WEB,764177,
TL-0164,start_listing,2026-01-17T01:00:00.000000,Web,124216,Small Appliance
TL-0335,session_start,2026-01-20T07:00:00.000000,Web,644610,
TL-0334,complete_listing,2026-02-12T21:00:00.000000,Android,350349,
TL-0110,session_start,2026-02-12T22:00:00.000000,iOS,307877,
TL-0315,session_start,2026-01-11T01:00:00.000000,Android,186532,
TL-0436,session_start,2026-01-21T17:00:00.000000,Web,147631,
TL-0270,search_item,2026-01-05T07:00:00.000000,Android,586747,Phone
TL-0097,start_listing,2026-01-22T22:00:00.000000,WEB,266430,Phone
TL-0483,start_listing,2026-01-04T22:00:00.000000,Android,960590,Battery
TL-0099,complete_listing,2026-02-06T05:00:00.000000,Web,684260,
TL-0320,complete_listing,2026-01-12T06:00:00.000000,WEB,365514,
TL-0397,session_start,2026-02-01T07:00:00.000000,Android,221593,
TL-0082,search_item,2026-02-13T05:00:00.000000,Android,855693,Small Appliance
TL-0310,session_start,2026-01-08T22:00:00.000000,Android,266227,
TL-0311,session_start,2026-02-07T00:00:00.000000,WEB,913644,
TL-0494,search_item,2026-01-15T17:00:00.000000,Web,279022,Battery
TL-0468,start_listing,2026-01-13T12:00:00.000000,iOS,695900,Battery
TL-0491,start_listing,2026-01-21T03:00:00.000000,Web,562181,Phone
TL-0375,session_start,2026-02-06T02:00:00.000000,Android,329234,
TL-0345,session_start,2026-02-03T06:00:00.000000,Web,820631,
TL-0016,start_listing,2026-01-24T16:00:00.000000,WEB,262346,Phone
TL-0304,session_start,2026-02-01T16:00:00.000000,WEB,907755,
TL-0177,start_listing,2026-02-08T13:00:00.000000,Android,842933,Laptop
TL-0318,start_listing,2026-01-06T08:00:00.000000,WEB,725563,Battery
TL-0242,session_start,2026-02-14T03:00:00.000000,Web,728676,
TL-0454,session_start,2026-01-22T02:00:00.000000,Web,989899,
TL-0255,session_start,2026-01-18T20:00:00.000000,Android,160965,
TL-0282,start_listing,2026-02-06T07:00:00.000000,iOS,814653,Laptop
TL-0486,search_item,2026-01-01T05:00:00.000000,Web,546593,Battery
TL-0157,search_item,2026-02-09T14:00:00.000000,Web,715963,Battery
TL-0490,session_start,2026-02-13T18:00:00.000000,WEB,255815,
TL-0457,search_item,2026-01-02T22:00:00.000000,Android,139127,Phone
TL-0456,search_item,2026-02-03T22:00:00.000000,Android,976913,Phone
TL-0424,session_start,2026-02-14T16:00:00.000000,Android,709249,
TL-0215,complete_listing,2026-02-05T11:00:00.000000,Web,831628,
TL-0220,search_item,2026-01-19T13:00:00.000000,iOS,293594,Laptop
TL-0385,search_item,2026-01-11T18:00:00.000000,Android,752365,Phone
TL-0150,start_listing,2026-02-15T18:00:00.000000,iOS,720248,Battery
TL-0353,search_item,2026-01-13T19:00:00.000000,WEB,368062,Phone
TL-0404,search_item,2026-02-11T19:00:00.000000,Web,688206,Battery
TL-0038,search_item,2026-01-12T05:00:00.000000,iOS,168312,Battery
TL-0199,session_start,2026-01-02T12:00:00.000000,WEB,248787,
TL-0308,complete_listing,2026-01-07T05:00:00.000000,iOS,884528,
TL-0037,session_start,2026-01-28T16:00:00.000000,iOS,151115,
TL-0239,search_item,2026-01-06T17:00:00.000000,Web,766368,Battery
TL-0454,session_start,2026-02-01T16:00:00.000000,iOS,491817,
TL-0031,session_start,2026-01-09T11:00:00.000000,iOS,193122,
TL-0467,session_start,2026-01-23T18:00:00.000000,Web,751922,
TL-0079,start_listing,2026-01-05T00:00:00.000000,WEB,715305,Phone
TL-0095,search_item,2026-01-07T00:00:00.000000,Android,257309,Small Appliance
TL-0224,start_listing,2026-01-01T12:00:00.000000,WEB,977177,Small Appliance
TL-0256,session_start,2026-01-13T12:00:00.000000,Android,146064,
TL-0247,complete_listing,2026-02-14T12:00:00.000000,WEB,170225,
TL-0495,start_listing,2026-02-13T03:00:00.000000,iOS,925637,Small Appliance
TL-0290,start_listing,2026-02-10T01:00:00.000000,Android,463390,Battery
TL-0499,start_listing,2026-01-22T03:00:00.000000,Web,574411,Small Appliance
TL-0465,session_start,2026-02-03T03:00:00.000000,Android,843828,
TL-0102,session_start,2026-01-05T05:00:00.000000,Web,116233,
TL-0344,session_start,2026-01-27T21:00:00.000000,iOS,263602,
TL-0341,search_item,2026-01-27T11:00:00.000000,Web,381593,Battery
TL-0272,start_listing,2026-02-08T20:00:00.000000,Web,359153,Small Appliance
TL-0020,session_start,2026-01-02T18:00:00.000000,Web,979331,
TL-0289,session_start,2026-01-14T12:00:00.000000,WEB,451149,
TL-0105,session_start,2026-01-12T08:00:00.000000,iOS,513121,
TL-0103,search_item,2026-01-29T16:00:00.000000,Web,677664,Laptop
TL-0273,session_start,2026-01-28T04:00:00.000000,Android,671358,
TL-0490,session_start,2026-01-25T01:00:00.000000,Android,938964,
TL-0429,session_start,2026-01-13T08:00:00.000000,iOS,784404,
TL-0204,session_start,2026-01-08T21:00:00.000000,Android,262967,
TL-0482,search_item,2026-01-04T18:00:00.000000,Android,546762,Phone
TL-0431,search_item,2026-01-06T17:00:00.000000,Web,722997,Phone
TL-0429,session_start,2026-01-21T15:00:00.000000,Web,150867,
TL-0325,session_start,2026-01-30T20:00:00.000000,Web,253262,
TL-0381,session_start,2026-01-07T02:00:00.000000,Web,796240,
TL-0134,search_item,2026-02-08T09:00:00.000000,Android,912455,Battery
TL-0259,complete_listing,2026-01-27T21:00:00.000000,WEB,496297,
TL-0340,start_listing,2026-01-24T10:00:00.000000,Web,321003,Small Appliance
TL-0290,session_start,2026-01-14T14:00:00.000000,Android,240145,
TL-0325,start_listing,2026-02-11T07:00:00.000000,Android,253955,Small Appliance
TL-0033,start_listing,2026-01-24T19:00:00.000000,Web,460939,Small Appliance
TL-0361,search_item,2026-01-11T12:00:00.000000,WEB,779576,Small Appliance
TL-0389,session_start,2026-02-02T16:00:00.000000,WEB,819995,
TL-0147,search_item,2026-02-08T12:00:00.000000,WEB,691508,Laptop
TL-0285,session_start,2026-01-25T23:00:00.000000,iOS,767056,
TL-0407,start_listing,2026-01-07T13:00:00.000000,WEB,548868,Small Appliance
TL-0341,session_start,2026-01-12T22:00:00.000000,Android,790459,
TL-0459,session_start,2026-01-18T05:00:00.000000,iOS,472901,
TL-0114,session_start,2026-01-04T09:00:00.000000,Android,114468,
TL-0239,start_listing,2026-01-15T17:00:00.000000,iOS,181417,Phone
TL-0086,start_listing,2026-01-28T02:00:00.000000,Web,346926,Battery
TL-0403,session_start,2026-01-28T21:00:00.000000,Android,787119,
TL-0114,start_listing,2026-02-02T05:00:00.000000,Web,562874,Battery
TL-0007,session_start,2026-01-13T08:00:00.000000,iOS,212012,
TL-0307,complete_listing,2026-01-20T03:00:00.000000,iOS,570037,
TL-0451,start_listing,2026-01-02T14:00:00.000000,Android,434633,Battery
TL-0035,session_start,2026-02-01T10:00:00.000000,Web,929220,
TL-0023,start_listing,2026-01-17T01:00:00.000000,Android,979971,Laptop
TL-0033,search_item,2026-02-13T07:00:00.000000,iOS,968382,Phone
TL-0145,session_start,2026-01-28T19:00:00.000000,Web,832550,
TL-0129,session_start,2026-01-10T03:00:00.000000,iOS,723186,
TL-0162,start_listing,2026-02-02T19:00:00.000000,Web,556286,Phone
TL-0351,session_start,2026-02-06T21:00:00.000000,iOS,943825,
TL-0401,search_item,2026-01-12T17:00:00.000000,Android,336036,Laptop
TL-0074,search_item,2026-01-19T07:00:00.000000,WEB,844929,Laptop
TL-0481,start_listing,2026-01-23T02:00:00.000000,iOS,822390,Small Appliance
TL-0362,start_listing,2026-02-11T00:00:00.000000,iOS,181718,Phone
TL-0189,start_listing,2026-02-04T03:00:00.000000,WEB,351569,Laptop
TL-0388,search_item,2026-02-08T08:00:00.000000,Android,722232,Phone
TL-0007,start_listing,2026-01-09T14:00:00.000000,Android,802253,Phone
TL-0103,search_item,2026-02-12T18:00:00.000000,Web,435963,Phone
TL-0366,search_item,2026-02-04T21:00:00.000000,Web,934221,Laptop
TL-0440,session_start,2026-02-01T18:00:00.000000,iOS,351344,
TL-0177,complete_listing,2026-01-02T14:00:00.000000,Web,390627,
TL-0401,search_item,2026-02-05T08:00:00.000000,Android,703236,Phone
TL-0136,session_start,2026-02-03T14:00:00.000000,Web,428424,
TL-0273,search_item,2026-02-12T23:00:00.000000,WEB,419573,Phone
TL-0178,session_start,2026-01-26T03:00:00.000000,iOS,792096,
TL-0258,start_listing,2026-01-15T02:00:00.000000,Android,956368,Laptop
TL-0191,session_start,2026-02-13T09:00:00.000000,WEB,880894,
TL-0294,session_start,2026-02-14T10:00:00.000000,Web,376575,
TL-0363,start_listing,2026-02-12T02:00:00.000000,Web,206751,Battery
TL-0403,search_item,2026-01-09T02:00:00.000000,Web,672569,Small Appliance
TL-0168,session_start,2026-02-05T19:00:00.000000,Web,619094,
TL-0050,session_start,2026-01-10T06:00:00.000000,WEB,400951,
TL-0423,session_start,2026-01-12T22:00:00.000000,Web,987635,
TL-0080,session_start,2026-02-04T20:00:00.000000,Web,220520,
TL-0303,complete_listing,2026-01-02T10:00:00.000000,Web,481825,
TL-0132,session_start,2026-01-29T09:00:00.000000,Web,573169,
TL-0453,session_start,2026-01-02T20:00:00.000000,WEB,467851,
TL-0091,session_start,2026-01-09T13:00:00.000000,Android,339937,
TL-0033,start_listing,2026-01-22T11:00:00.000000,iOS,191830,Small Appliance
TL-0159,session_start,2026-02-05T13:00:00.000000,Android,485102,
TL-0122,session_start,2026-02-15T17:00:00.000000,iOS,892245,
TL-0096,session_start,2026-01-11T23:00:00.000000,WEB,896556,
TL-0483,search_item,2026-01-15T08:00:00.000000,iOS,207084,Battery
TL-0167,session_start,2026-01-27T18:00:00.000000,iOS,875365,
TL-0003,search_item,2026-01-10T11:00:00.000000,iOS,195741,Battery
TL-0216,complete_listing,2026-01-09T05:00:00.000000,WEB,338492,
TL-0067,search_item,2026-02-07T14:00:00.000000,Android,216882,Laptop
TL-0107,search_item,2026-01-05T05:00:00.000000,iOS,732127,Small Appliance
TL-0414,session_start,2026-01-14T05:00:00.000000,WEB,171312,
TL-0292,session_start,2026-01-13T15:00:00.000000,WEB,979852,
TL-0334,session_start,2026-01-28T19:00:00.000000,WEB,278474,
TL-0076,session_start,2026-01-02T15:00:00.000000,Web,438796,
TL-0337,complete_listing,2026-01-24T02:00:00.000000,WEB,378873,
TL-0105,start_listing,2026-02-11T02:00:00.000000,WEB,433752,Battery
TL-0362,complete_listing,2026-01-31T20:00:00.000000,iOS,730699,
TL-0111,session_start,2026-02-10T15:00:00.000000,Web,545947,
TL-0408,start_listing,2026-02-02T16:00:00.000000,Web,115399,Phone
TL-0322,session_start,2026-02-07T07:00:00.000000,Android,133955,
TL-0089,session_start,2026-01-15T04:00:00.000000,Web,660977,
TL-0428,search_item,2026-01-25T02:00:00.000000,Web,203673,Small Appliance
TL-0280,session_start,2026-01-16T17:00:00.000000,WEB,487868,
TL-0305,search_item,2026-02-11T19:00:00.000000,Android,293259,Laptop
TL-0366,start_listing,2026-01-23T00:00:00.000000,Web,845665,Phone
TL-0110,start_listing,2026-01-31T11:00:00.000000,WEB,171233,Laptop
TL-0186,start_listing,2026-02-05T21:00:00.000000,Web,464325,Small Appliance
TL-0269,session_start,2026-01-26T13:00:00.000000,Web,930831,
TL-0343,session_start,2026-01-01T03:00:00.000000,WEB,140717,
TL-0371,session_start,2026-02-12T17:00:00.000000,iOS,364976,
TL-0029,session_start,2026-01-25T00:00:00.000000,Android,703920,
TL-0360,search_item,2026-02-07T13:00:00.000000,Web,148261,Laptop
TL-0406,search_item,2026-01-02T05:00:00.000000,Web,122577,Phone
TL-0492,session_start,2026-02-12T16:00:00.000000,WEB,294426,
TL-0342,session_start,2026-02-07T14:00:00.000000,WEB,654308,
TL-0003,session_start,2026-02-15T11:00:00.000000,Android,923331,
TL-0371,start_listing,2026-01-19T03:00:00.000000,Web,604539,Phone
TL-0161,session_start,2026-01-23T03:00:00.000000,WEB,462061,
TL-0182,session_start,2026-01-04T07:00:00.000000,Web,427300,
TL-0398,search_item,2026-01-18T02:00:00.000000,Android,414589,Small Appliance
TL-0400,session_start,2026-01-02T06:00:00.000000,Android,478761,
TL-0090,complete_listing,2026-02-10T04:00:00.000000,iOS,395459,
TL-0017,complete_listing,2026-01-05T02:00:00.000000,Android,361835,
TL-0102,session_start,2026-01-24T09:00:00.000000,WEB,959713,
TL-0374,start_listing,2026-01-03T23:00:00.000000,WEB,130069,Battery
TL-0257,search_item,2026-01-14T03:00:00.000000,iOS,528701,Small Appliance
TL-0082,search_item,2026-01-29T11:00:00.000000,WEB,451650,Laptop
TL-0104,search_item,2026-02-14T23:00:00.000000,Android,394971,Laptop
TL-0336,session_start,2026-02-12T04:00:00.000000,Web,927232,
TL-0287,session_start,2026-01-30T16:00:00.000000,Android,867173,
TL-0238,session_start,2026-01-27T11:00:00.000000,Web,967004,
TL-0052,session_start,2026-01-04T10:00:00.000000,iOS,631211,
TL-0160,search_item,2026-01-15T23:00:00.000000,iOS,644159,Phone
TL-0491,complete_listing,2026-01-08T01:00:00.000000,WEB,551050,
TL-0224,search_item,2026-01-01T17:00:00.000000,iOS,860039,Phone
TL-0024,session_start,2026-01-22T12:00:00.000000,Android,162384,
TL-0483,session_start,2026-01-15T11:00:00.000000,iOS,106247,
TL-0272,search_item,2026-01-11T16:00:00.000000,iOS,607738,Battery
TL-0273,session_start,2026-02-13T08:00:00.000000,Web,686065,
TL-0233,start_listing,2026-02-13T09:00:00.000000,WEB,179082,Small Appliance
TL-0170,session_start,2026-01-11T13:00:00.000000,iOS,347426,
TL-0487,complete_listing,2026-01-20T23:00:00.000000,Android,516256,
TL-0143,session_start,2026-01-10T23:00:00.000000,WEB,202539,
TL-0201,search_item,2026-02-13T22:00:00.000000,iOS,915132,Battery
TL-0027,complete_listing,2026-01-11T17:00:00.000000,Web,301621,
TL-0057,start_listing,2026-01-02T03:00:00.000000,iOS,913851,Battery
TL-0330,search_item,2026-01-18T12:00:00.000000,WEB,552035,Laptop
TL-0198,search_item,2026-01-05T10:00:00.000000,Android,281063,Battery
TL-0491,session_start,2026-01-28T03:00:00.000000,Android,986744,
TL-0234,session_start,2026-01-04T23:00:00.000000,Android,169250,
TL-0374,session_start,2026-02-05T05:00:00.000000,iOS,816036,
TL-0145,start_listing,2026-02-04T04:00:00.000000,WEB,259615,Small Appliance
TL-0148,session_start,2026-02-01T11:00:00.000000,Web,480065,
TL-0278,session_start,2026-01-30T10:00:00.000000,Web,837238,
TL-0338,session_start,2026-02-15T08:00:00.000000,iOS,707813,
TL-0459,complete_listing,2026-01-15T16:00:00.000000,WEB,425705,
TL-0077,complete_listing,2026-01-18T21:00:00.000000,WEB,778057,
TL-0379,start_listing,2026-01-14T06:00:00.000000,WEB,413988,Phone
TL-0294,search_item,2026-01-18T03:00:00.000000,WEB,710333,Laptop
TL-0069,search_item,2026-01-20T01:00:00.000000,Web,346350,Small Appliance
TL-0028,session_start,2026-02-15T04:00:00.000000,WEB,100765,
TL-0173,complete_listing,2026-01-07T04:00:00.000000,Android,571017,
TL-0255,session_start,2026-01-09T09:00:00.000000,WEB,404555,
TL-0158,session_start,2026-01-18T10:00:00.000000,Android,548816,
TL-0365,start_listing,2026-01-06T23:00:00.000000,iOS,779123,Laptop
TL-0196,start_listing,2026-02-14T21:00:00.000000,Android,645840,Phone
TL-0195,search_item,2026-01-13T06:00:00.000000,iOS,655341,Phone
TL-0347,search_item,2026-02-05T18:00:00.000000,Web,558045,Laptop
TL-0362,session_start,2026-02-10T13:00:00.000000,Web,245897,
TL-0315,search_item,2026-01-08T05:00:00.000000,Android,237785,Small Appliance
TL-0421,session_start,2026-01-28T22:00:00.000000,iOS,798878,
TL-0163,start_listing,2026-01-10T09:00:00.000000,WEB,928167,Phone
TL-0068,session_start,2026-01-27T07:00:00.000000,iOS,733819,
TL-0108,search_item,2026-01-02T04:00:00.000000,iOS,868501,Phone
TL-0036,start_listing,2026-01-01T14:00:00.000000,WEB,253620,Battery
TL-0314,start_listing,2026-02-11T09:00:00.000000,Web,389956,Laptop
TL-0311,search_item,2026-01-12T20:00:00.000000,WEB,698880,Battery
TL-0350,session_start,2026-01-05T06:00:00.000000,Web,258017,
TL-0386,start_listing,2026-01-09T11:00:00.000000,Web,382339,Phone
TL-0448,search_item,2026-01-08T11:00:00.000000,iOS,599820,Phone
TL-0027,start_listing,2026-01-26T09:00:00.000000,iOS,187066,Battery
TL-0141,search_item,2026-01-08T09:00:00.000000,iOS,300982,Small Appliance
TL-0463,session_start,2026-02-03T16:00:00.000000,iOS,379131,
TL-0251,search_item,2026-02-07T03:00:00.000000,iOS,973948,Small Appliance
TL-0157,session_start,2026-01-16T01:00:00.000000,Android,527048,
TL-0159,session_start,2026-02-05T10:00:00.000000,Web,675135,
TL-0085,search_item,2026-02-02T16:00:00.000000,WEB,478800,Small Appliance
TL-0191,start_listing,2026-01-13T09:00:00.000000,iOS,636105,Laptop
TL-0190,session_start,2026-02-02T13:00:00.000000,Web,490106,
TL-0027,session_start,2026-01-05T04:00:00.000000,Android,112299,
TL-0190,session_start,2026-02-01T14:00:00.000000,iOS,633772,
TL-0062,search_item,2026-02-11T12:00:00.000000,WEB,917218,Laptop
TL-0247,search_item,2026-01-27T05:00:00.000000,Web,999084,Laptop
